items,2017,2018,2019,2020,2021,2022F,2016
"Tiền thu từ thanh lý, nhượng bán TSCĐ",7.542,6.767,11.589,10.569,8.408,,7.206
"Tiền chi từ thanh lý, nhượng bán TSCĐ",-2.396,-1.692,-6.315,-3.053,-1.201,,-1.762
Mua sắm Bất động sản đầu tư,0,0,0,0,0,,0
"Tiền thu từ bán, thanh lý bất động sản đầu tư",0,0,0,0,0,,0
"Tiền chi ra do bán, thanh lý bất động sản đầu tư",0,0,0,0,0,,0
"Tiền chi đầu tư, góp vốn vào các đơn vị khác",0,0,0,0,-83.502,,0
"Tiền thu từ đầu tư, góp vốn vào các đơn vị khác",265.688,2628.038,95.773,605.274,13.791,,12.54
Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư góp vốn dài hạn,129.685,129.753,197.571,83.959,93.844,,31.672
Lưu chuyển tiền thuần từ hoạt động đầu tư,-739.457,1629.227,-706.447,-2305.153,-1590.093,,-1222.592
Lưu chuyển tiền từ hoạt động tài chính,0,0,0,0,0,,0
Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,0,0,6106.477,0,0,,0
Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,0,0,0,0,0,,0
Tiền chi thanh toán giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,0,0,0,0,0,,0
"Cổ tức trả cho cổ đông, lợi nhuận đã chia",-2896.942,-2914.981,-2219.483,-2986.115,-1886.298,,-2665.02
Tiền chi ra mua cổ phiếu quỹ,0,0,0,0,0,,0
Tiền thu được do bán cổ phiếu quỹ,0,0,0,0,0,,0
Lưu chuyển tiền tệ từ hoạt động tài chính,-2896.942,-2914.981,3886.994,-2986.115,-1886.298,,-2665.02
Lưu chuyển tiền thuần trong kỳ,147969.292,-61520.091,28256.379,20312.167,-58256.569,,-6847.898
Tiền và các khoản tương đương tiền tài thời điểm đầu kỳ,157564.955,305534.247,244014.156,272270.535,292582.702,,164412.853
Điều chỉnh ảnh hưởng của thay đổi tỷ giá,0,0,0,0,0,,0
Tiền và các khoản tương đương tiền tại thời điểm cuối kỳ,305534.247,244014.156,272270.535,292582.702,234326.133,,157564.955
notes,Đã kiểm toán,Đã kiểm toán,Đã kiểm toán,Đã kiểm toán,Chưa kiểm toán,,Đã kiểm toán
Công ty Kiểm toán,Kiểm toán KPMG,,,Kiểm toán KPMG,Kiểm toán KPMG,,EY Vietnam
Loại Ý kiến Kiểm toán,Chấp nhận toàn phần,,,Chấp nhận toàn phần,Chấp nhận toàn phần,,Chấp nhận toàn phần
Chứng khoán kinh doanh,9669.033,2654.806,1801.126,1954.061,2766.098,,4233.529
     Chứng khoán nợ,9304.388,2367.615,1538.592,1665.791,2492.178,,3716.635
          Trái phiếu chính phủ,6753.281,1181.914,994.592,1126.417,1493.814,,3198.613
          Trái phiếu chính phủ bảo lãnh,0,0,0,0,0,,0
          Trái phiếu do các TCTD khác trong nước phát hành,2267.809,935.301,0,200.124,499.364,,453.522
          Trái phiếu do các TCKT trong nước phát hành,283.298,250.4,544,339.25,499,,64.5
          Chứng khoán Nợ nước ngoài,0,0,0,0,0,,0
     Chứng khoán vốn,445.856,357.436,351.036,326.07,330.353,,554.727
          Chứng khoán Vốn do các TCTD khác phát hành,2.962,0.01,4.705,29.437,77.084,,0.003
          Chứng khoán Vốn do các TCKT trong nước phát hành,442.894,357.426,346.331,296.633,253.269,,554.724
          Chứng khoán Vốn nước ngoài,0,0,0,0,0,,0
     Chứng khoán kinh doanh khác,0,0,0,0,0,,0
     Dự phòng rủi ro chứng khoán kinh doanh,-81.211,-70.245,-88.502,-37.8,-56.433,,-37.833
          Dự phòng giảm giá,0,-70.245,-88.502,-37.8,-56.433,,0
          Dự phòng chung,-81.211,0,0,0,0,,-37.833
          Dự phòng cụ thể,0,0,0,0,0,,0
Tình trạng niêm yết của các chứng khoán kinh doanh,9750.244,2725.051,0,0,0,,4271.362
     Chứng khoán nợ,9304.388,2367.615,0,0,0,,3716.635
          Đã niêm yết,9021.09,2117.216,0,0,0,,3652.135
          Chưa niêm yết,283.298,250.399,0,0,0,,64.5
     Chứng khoán vốn,445.856,357.436,0,0,0,,554.727
          Đã niêm yết,344.264,251.143,0,0,0,,444.856
          Chưa niêm yết,101.592,106.293,0,0,0,,109.871
     Chứng khoán kinh doanh khác,0,0,0,0,0,,0
          Đã niêm yết,0,0,0,0,0,,0
          Chưa niêm yết,0,0,0,0,0,,0
Các khoản cho vay phân theo đối tượng khách hàng,543434.46,631866.758,734706.891,839788.261,960749.955,,460808.44
"     Cho vay các tổ chức kinh tế, cá nhân trong nước",536742.491,624073.743,726968.213,832010.22,951443.83,,455371.521
     Chiết khấu thương phiếu và giấy tờ có giá,3109.627,3930.917,3172.63,2549.713,3879.226,,2569
     Cho thuê tài chính,3576.815,3855.993,4429.029,4608.056,4376.12,,2854.489
     Các khoản trả thay khách hàng,0.432,1,1,0,0.889,,0.277
"     Cho vay bằng vốn tài trợ, uỷ thác đầu tư",0,0,0,0,0,,0
"     Cho vay đối với các tổ chức, cá nhân nước ngoài",5.095,5.105,136.019,620.272,1049.89,,13.153
     Cho vay theo chỉ định của Chính phủ,0,0,0,0,0,,0
     Nợ cho vay được khoanh và nợ chờ xử lý,0,0,0,0,0,,0
     Các khoản cho vay khác,0,0,0,0,0,,0
Các khoản cho vay phân theo ngành,543434.46,631866.758,734706.891,839788.261,960749.955,,460808.44
     Thương mại,118528.188,120238.625,131856.583,202773.035,152212.435,,117623.973
     Nông nghiệp và lâm nghiệp,11296.702,14499.324,16122.626,17069.197,25096.242,,12740.155
     Sản xuất,190595.121,208551.242,218903.033,233446.508,277954.998,,187890.721
"          Công nghiệp chế biến, chế tạo",147736.46,163734.487,174032.67,178521.411,203057.429,,140793.745
"          Sản xuất và phân phối điện, khí đốt và nước nóng, hơi nước và điều hòa không khí",26547.17,29340.404,30411.521,40333.441,59813.456,,28619.537
"          Cung cấp nước, quản lý và xử lý rác thải, nước thải",0,0,0,0,0,,0
          Khai khoáng,16311.491,15476.351,14458.842,14591.656,15084.113,,18477.439
     Xây dựng,32115.297,28873.357,32357.572,71273.525,86628.722,,25148.575
     Dịch vụ cộng đồng và cá nhân,0,224989.306,0,0,0,,0
          Hoạt động phục vụ cá nhân và cộng đồng,0,0,0,0,0,,0
          Hoạt động các tổ chức và đoàn thể quốc tế,0,0,0,0,0,,0
          Y tế và hoạt động cứu trợ xã hội,0,0,0,0,0,,0
"          Nghệ thuật, vui chơi, giải trí",0,0,0,0,0,,0
          Hoạt động hành chính và các dịch vụ hỗ trợ,0,0,0,0,0,,0
"          Hoạt động của Đảng, tổ chức chính trị xã hội, quản lý nhà nước, an ninh quốc phòng, bảo đảm XH bắt buộc",0,0,0,0,0,,0
"          Hoạt động làm thuê các công việc trong các hộ gia đình, sản xuất vật chất và dịch vụ tự tiêu dùng của hộ gia đình",0,0,0,0,0,,0
          Hoạt động dịch vụ khác,0,224989.306,0,0,0,,0
"     Kho bãi,vận tải, viễn thông",23016.953,23352.261,24742.604,26843.614,28715.341,,26914.695
"          Vận tải, kho bãi",23016.953,23352.261,24742.604,26843.614,28715.341,,26914.695
          Thông tin và truyền thông,0,0,0,0,0,,0
     Giáo dục và đào tạo,0,0,0,0,0,,0
          Giáo dục và đào tạo,0,0,0,0,0,,0
"          Hoạt động chuyên môn, khoa học và công nghệ",0,0,0,0,0,,0
     Bất động sản và tư vấn,0,0,0,0,0,,0
     Khách sạn và nhà hàng,9441.003,11362.643,12837.989,10166.471,16921.726,,8471.154
     Dịch vụ tài chính,0,0,0,0,0,,0
     Các ngành khác,158441.196,0,297886.484,278215.911,373220.491,,82019.167
Các khoản cho vay phân loại theo chất lượng nợ cho vay,543434.46,631866.758,734706.891,839788.261,960749.955,,460808.44
     Nợ đủ tiêu chuẩn,532442.513,621862.679,726342.426,831765.014,951130.995,,446465.882
     Nợ cần chú ý,4783.258,3781.086,2560.532,2793.678,3497.833,,7420.187
     Nợ dưới tiêu chuẩn,684.223,291.788,686.839,668.69,743.995,,1359.507
     Nợ nghi ngờ,3584.263,1160.507,587.253,223.292,965.987,,1347.185
     Nợ xấu có khả năng mất vốn,1940.203,4770.698,4529.841,4337.587,4411.145,,4215.679
Các khoản cho vay phân theo thời gian,543434.46,631866.758,734706.891,839788.261,960749.955,,460808.44
     Cho vay ngắn hạn,303366.942,342212.9,384355.979,434373.69,508285.894,,260095.582
     Cho vay trung hạn,56529.525,53310.111,48461.992,43091.944,40535.854,,53767.184
     Cho vay  dài hạn,183537.993,236343.747,301888.92,362322.627,411928.207,,146945.674
Các khoản cho vay phân theo tiền tệ,0,0,734706.891,0,0,,0
     VNĐ,0,0,645024.842,0,0,,0
     Ngoại tệ và vàng,0,0,89682.049,0,0,,0
Các khoản cho vay phân theo vị trí địa lý,0,0,0,0,0,,0
     TP Hồ Chí Minh,0,0,0,0,0,,0
     Hà Nội,0,0,0,0,0,,0
     Đồng bằng sông Cửu Long,0,0,0,0,0,,0
     Miền trung,0,0,0,0,0,,0
     Khác,0,0,0,0,0,,0
Các khoản cho vay phân theo nhóm khách hàng,543434.46,631866.758,734706.891,839788.261,960749.955,,460808.44
     Doanh nghiệp nhà nước,83310.96,68153.883,61597.154,66893.804,60146.527,,91143.102
     Công ty TNHH và cổ phần,109118.33,128333.629,139575.487,155046.852,169542.086,,96800.842
     Doanh nghiệp nước ngoài,38357.37,38567.007,43644.729,52121.844,66611.876,,30651.691
     Hợp tác xã và công ty tư nhân,5250.845,2487.292,2268.308,2653.308,2819.975,,7459.542
     Cá nhân,177778.008,235884.022,315781.58,380751.584,448102.945,,116463.229
     Khác,129618.947,158440.925,171839.633,182320.869,213526.546,,118290.034
Chứng khoán đầu tư,129952.272,149296.43,167529.689,156931.097,130279.097,,131771.107
     Chứng khoán đầu tư sẵn sàng để bán,34671.798,35233.134,35574.786,41955.076,71035.829,,51914.7
          Chứng khoán Nợ,34680.108,35313.069,35690.9,42140.641,71014.312,,51923.76
               Trái phiếu Chính phủ,25153.866,22120.565,17444.329,9444.422,30327.312,,39127.435
               Trái phiếu do chính phủ bảo lãnh,0,0,0,0,0,,0
               Trái phiếu do các TCTD khác trong nước phát hành,9426.242,13192.504,18246.571,32696.219,40687,,12496.325
               Trái phiếu do các TCKT trong nước phát hành,100,0,0,0,0,,300
               Chứng khoán Nợ nước ngoài,0,0,0,0,0,,0
          Chứng khoán Vốn,8.19,8.19,8.19,8.19,108.19,,8.19
               Chứng khoán Vốn do các TCTD khác trong nước phát hành,0,0,0,0,0,,0
               Chứng khoán Vốn do các TCKT trong nước phát hành,8.19,8.19,8.19,8.19,108.19,,8.19
               Chứng khoán Vốn nước ngoài,0,0,0,0,0,,0
          Dự phòng rủi ro chứng khoán sẵn sàng để bán,-16.5,-88.125,-124.304,-193.755,-86.673,,-17.25
               Dự phòng giảm giá,0,-88.125,-124.304,-0.277,-86.673,,0
               Dự phòng chung,-16.5,0,0,-193.478,0,,-17.25
               Dự phòng cụ thể,0,0,0,0,0,,0
     Chứng khoán đầu tư giữ đến ngày đáo hạn,95280.474,114063.296,131954.903,114976.021,59243.268,,79856.407
          Chứng khoán nợ,95404.021,114251.03,132271.302,115382.544,59331.992,,80019.284
               Trái phiếu Chính phủ,73423.37,83967.301,82997.995,59001.448,0,,62660.834
               Trái phiếu do chính phủ bảo lãnh,0,0,0,0,0,,0
               Trái phiếu do các TCTD khác trong nước phát hành,7647.9,22601.979,42593.538,51041.344,47502.241,,2400.099
               Trái phiếu do các TCKT trong nước phát hành,14332.751,7681.75,6679.769,5339.752,11829.751,,14958.351
               Chứng khoán Nợ nước ngoài,0,0,0,0,0,,0
               Trái phiếu đặc biệt do VAMC phát hành,0,0,0,0,0,,0
          Dự phòng rủi ro chứng khoán đầu tư giữ đến ngày đáo hạn,-123.547,-187.734,-316.399,-406.523,-88.724,,-162.877
               Dự phòng giảm giá,0,-187.734,0,0,0,,0
               Dự phòng chung,-123.547,0,-316.399,-406.523,-88.724,,-113.536
               Dự phòng cụ thể,0,0,0,0,0,,-49.341
               Dự phòng trái phiếu đặc biệt,0,0,0,0,0,,0
Các khoản tiền gửi phân loại theo loại tiền gửi,708519.717,801929.115,928450.869,1032113.567,1135323.913,,590451.344
     Tiền gửi không kỳ hạn,201004.132,226842.211,262977.124,307026.182,367149.083,,159627.676
     Tiền gửi có kỳ hạn,495438.508,558786.377,642710.681,693604.644,730223.47,,422812.904
     Tiền gửi tiết kiệm,0,0,0,0,0,,0
     Tiền gửi ký quỹ,1125.687,1351.961,1743.958,4156.82,6309.346,,1783.563
     Tiền gửi cho những mục đích riêng biệt,10951.39,14948.566,21019.106,27325.921,31642.014,,6227.201
Các khoản tiền gửi phân theo loại tiền tệ,708519.717,802222.944,928450.869,1032113.567,1135323.913,,590451.344
     VNĐ,579631.391,658968.915,783384.698,884600.244,988997.873,,481198.733
     Ngoại tệ,128888.326,143254.029,145066.171,147513.323,146326.04,,109252.611
Các khoản tiền gửi phân theo nhóm khách hàng,708519.717,801929.115,928450.869,1032113.567,1135323.913,,590451.344
     Doanh nghiệp nhà nước,0,0,0,0,0,,0
     Doanh nghiệp tư nhân,316488.54,380422.106,0,0,569423.275,,263487.641
     Doanh nghiệp nước ngoài,0,0,0,0,0,,0
     Cá nhân,392031.177,421507.009,466841.936,509788.506,565900.638,,326963.703
     Khác,0,0,461608.933,522325.061,0,,0
Tài sản sinh lãi,0,0,0,0,0,,0
Công nợ phải trả lãi,0,0,0,0,0,,0
Quỹ của tổ chức tín dụng,7253.682,9445.732,12186.141,14925.803,14977.015,,5936.667
     Quỹ dự trữ bổ sung vốn điều lệ,2381.774,3119.785,4041.013,4961.163,4987.479,,1952.746
     Quỹ dự phòng tài chính,4801.247,6255.286,8074.467,9893.979,9918.875,,3913.26
     Quỹ đầu tư phát triển,70.661,70.661,70.611,70.661,70.661,,70.661
     Quỹ Khác,0,0,0.05,0,0,,0
Thu nhập lãi và các khoản thu nhập tương tự,46158.768,55863.951,67724.19,69205.134,70749.384,,37718.211
     Thu nhập lãi cho vay khách hàng,36165.352,43756.805,53185.411,56056.454,59307.94,,29024.053
     Thu nhập lãi tiền gửi,1974.911,2880.373,4412.907,2362.665,1781.197,,1521.011
"     Thu lãi từ kinh doanh, đầu tư chứng khoán nợ:",7197.869,8304.634,8893.83,9405.447,8138.973,,6563.613
          Thu lãi từ chứng khoán kinh doanh,261.302,140.013,84.531,207.589,158.14,,117.157
          Thu lãi từ chứng khoán đầu tư,6936.567,8164.621,8809.299,9197.858,7980.833,,6446.456
     Thu nhập lãi cho thuê tài chính,253.228,287.078,326.787,330.131,308.059,,216.949
     Tu khác từ hoạt động tín dụng,567.408,635.061,905.255,1050.437,1213.215,,392.585
Chi phí lãi và các chi phí tương tự,24221.222,27455.435,33146.84,32919.659,28362.261,,19185.461
     Trả lãi tiền gửi,22348.284,25365.31,31224.709,31150.286,26601.262,,17938.402
     Trả lãi tiền vay,773.985,544.079,337.223,197.705,283.757,,840.751
     Trả lãi phát hành trái phiếu và giấy tờ có giá,1067.368,1516.041,1500.039,1503.84,1427.85,,349.491
     Chi phí khác cho hoạt động tín dụng,31.585,30.005,84.869,67.828,49.392,,56.817
Lãi thuần từ hoạt động dịch vụ,2538.209,3402.492,4306.844,6607.317,7407.073,,2106.705
     Thu từ dịch vụ thanh toán,3451.048,4590.636,6199.194,6017.661,5984.352,,2765.256
     Thu từ dịch vụ ngân quỹ,243.295,245.694,164.507,74.593,68.34,,215.643
     Thu từ nghiệp vụ bảo lãnh,0,0,0,0,0,,0
     Thu từ nghiệp vụ ủy thác và đại lý,30.477,6.321,1.278,9.289,35.404,,21.722
     Thu từ hoạt động bảo hiểm,0,0,0,0,0,,0
     Thu từ dịch vụ môi giới,0,0,0,0,0,,0
     Thu khác,1653.356,2179.504,2637.528,4486.62,5198.42,,1323.862
     Chi về dịch vụ thanh toán,-2190.939,-2907.563,-3877.007,-3192.493,-2989.239,,-1694.872
     Chi về dịch vụ ngân quỹ,-59.688,-69.372,-96.571,-109.932,-119.558,,-58.074
     Chi về dịch vụ viễn thông,-94.812,-100.79,-114.68,-125.174,-136.648,,-88.295
     Chi về nghiệp vụ ủy thác và đại lý,-7.093,-0.746,-3.485,-6.107,-12.085,,-4.852
     Chi từ hoạt động bảo hiểm,0,0,0,0,0,,0
     Chi từ dịch vụ môi giới,0,0,0,0,-621.913,,0
     Chi khác,-487.435,-541.192,-603.92,-547.14,0,,-373.685
Lãi thuần từ hoạt động kinh doanh vàng và ngoại hối,2042.417,2266.429,3378.274,3906.399,4374.82,,1850.118
     Thu từ kinh doanh ngoại tệ giao ngay,3033.367,4449.872,6397.1,6841.473,8204.063,,2657.525
     Thu từ các công cụ tài chính phái sinh tiền tệ,420.624,363.485,781.001,650.399,451.852,,304.878
     Thu từ giao dịch kinh doanh vàng,0,87.041,0,0,0,,0
     Lãi chênh lệch tỷ giá ngoại tệ kinh doanh,0.921,325.992,602.846,481.086,1040.08,,7.616
     Chi về kinh doanh ngoại tệ giao ngay,-681.035,-865.92,-3627.773,-2913.034,-3357.381,,-444.741
     Chi về các công cụ tài chính phái sinh tiền tệ,-693.94,-983.543,-653.967,-1068.516,-1374.802,,-457.342
     Chi về  giao dịch kinh doanh vàng,0,-644.053,0,0,0,,0
     Lỗ chênh lệch tỷ giá ngoại tệ kinh doanh,-37.52,-466.445,-120.933,-85.009,-588.992,,-217.818
Lãi thuần từ mua bán chứng khoán kinh doanh,476.4,250.462,146.002,1.81,104.114,,495.768
     Thu nhập từ mua bán chứng khoán kinh doanh,598.033,539.389,207.337,113.299,191.383,,595.413
     Chi phí về mua bán chứng khoán kinh doanh,-78.255,-299.893,-43.098,-162.191,-68.636,,-78.155
     Hoàn nhập dự phòng giảm giá chứng khoán kinh doanh,-43.378,10.966,-18.237,50.702,-18.633,,-21.49
Lãi thuần từ mua bán chứng khoán đầu tư,-19.742,0,7.04,-0.098,-85.017,,-89.416
     Thu nhập từ mua bán chứng khoán đầu tư,0.338,0,7.22,0,1.379,,52.59
     Lãi từ thanh lý các khoản đầu tư dài hạn khác,0,0,0,0,0,,0
     Chi phí về mua bán chứng khoán đầu tư,-20.08,0,-0.001,0,0,,-142.006
     Lỗ do thanh lý các khoản đầu tư dài hạn khác,0,0,0,0,0,,0
     Hoàn nhập dự phòng giảm giá chứng khoán đầu tư sẵn sàng để bán,0,0,-0.179,-0.098,-86.396,,0
     Hoàn nhập dự phòng giảm giá chứng khoán đầu tư giữ đến ngày đáo hạn,0,0,0,0,0,,0
Lãi thuần từ hoạt động khác,2099.53,3234.365,3069.795,1800.253,2393.261,,1918.378
     Thu nhập từ các khoản cho vay đã xử lý bằng quỹ dự phòng rủi ro,2185.1,3272.247,3179.526,2421.725,2912.23,,2122.701
     Thu từ thanh lý tài sản cố định,0,0,0,0,0,,0
     Thu từ nghiệp vụ mua bán nợ,0,0,0,0,0,,57.11
     Thu về nghiệp vụ tất toán Trái phiếu VAMC,0,0,0,0,0,,0
     Thu nhập về các công cụ tài chính phái sinh khác,0,0,0,0,0,,0
     Thu nhập khác,170.731,243.657,248.238,122.989,188.14,,114.916
     Chi phí cho nghiệp vụ hoán đổi lãi suất,0,-9.117,0,-117.968,-206.197,,0
     Chi từ thanh lý tài sản,0,0,0,0,0,,0
     Chi về nghiệp vụ bán nợ,0,-0.159,-0.032,-0.171,-0.138,,-2.026
     Chi về các công cụ tài chính phái sinh khác,0,0,0,0,0,,0
     Chi công tác xã hội,-106.832,-150.034,-163.238,-301.184,-426.725,,-216.968
     Chi phí khác,-149.469,-122.229,-194.699,-325.138,-74.049,,-157.355
Chi phí hoạt động,11866.345,13611.094,15817.575,16038.25,17574.578,,9939.012
"     Chi nộp thuế và các khoản phí, lệ phí",229.392,253.632,302.195,246.322,246.056,,214.059
     Chi phí cho nhân viên,6733.373,7677.596,8668.512,8603.051,9586.398,,5357.363
          Chi lương và phụ cấp,6289.709,6920.065,7807.1,7674.586,8499.708,,4959.636
          Các khoản chi đóng góp theo lương,308.61,608.943,654.053,683.529,719.808,,278.035
          Chi trợ cấp,3.539,3.977,5.566,5.868,5.882,,1.952
          Chi công tác xã hội,0,0,0,0,0,,0
          Chi khác,131.515,144.611,201.793,239.068,361,,117.74
     Chi về tài sản,2051.907,2340.006,2700.957,2902.528,3462.426,,1976.666
          Chi Khấu hao TSCĐ,711.474,797.551,826.761,1168.499,1412.306,,712.406
          Chi khác về tài sản,1340.433,1542.455,1874.196,1734.029,2050.12,,1264.26
     Chi cho hoạt động quản lý công vụ,2358.518,2728.089,3515.416,3603.531,3496.591,,2030.266
"     Chi nộp phí bảo hiểm, bảo toàn tiền gửi của khách hàng",444.889,526.591,578.981,631.788,711.257,,355.746
     Chi phí dự phòng giảm giá các khoản đầu tư dài hạn và dự phòng nợ khó đòi,10.792,41.859,8.002,0,0,,-21.442
     Chi dự phòng trợ cấp thôi việc,0,0,0,0,0,,0
     Chi phí hoạt động khác,37.474,43.321,43.512,51.03,71.85,,26.354
CAR,0.1163000000,0.1214000000,0.0934000000,0.0956000000,0.0000000000,,0.1113000000
CP,VCB,VCB,VCB,VCB,VCB,VCB,VCB
